,index,chatbot,user,dataset,date_today,id
15842,842,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-01"">I planted them 3 months ago</TIMEX3>.",valid,2025-06-28,15842
15843,843,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-11"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,15843
15844,844,Where is your farm located?,In <LOCATION>Musanze</LOCATION>.,train,2025-06-28,15844
15845,845,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-04"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,15845
15846,846,Which potato variety do you plant?,I plant <POTATO>New Potatoes</POTATO>.,test,2025-06-28,15846
15847,847,Which potato variety do you plant?,I plant <POTATO>Red Bliss</POTATO>.,train,2025-06-28,15847
15848,848,Which potato variety do you plant?,I plant <POTATO>French Fingerling</POTATO>.,test,2025-06-28,15848
15849,849,Which potato variety do you plant?,I plant <POTATO>Red Bliss</POTATO>.,train,2025-06-28,15849
15850,850,Which potato variety do you plant?,I plant <POTATO>La Ratte</POTATO>.,train,2025-06-28,15850
15851,851,Which potato variety do you plant?,I plant <POTATO>French Fingerling</POTATO>.,test,2025-06-28,15851
15852,852,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-11"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,15852
15853,853,Which potato variety do you plant?,I plant <POTATO>New Potatoes</POTATO>.,valid,2025-06-28,15853
15854,854,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-10"">2 weeks ago</TIMEX3>.",train,2025-06-28,15854
15855,855,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-11"">2 weeks ago</TIMEX3>.",train,2025-06-28,15855
15856,856,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-22"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15856
15857,857,Which potato variety do you plant?,I plant <POTATO>Rose Finn Apple</POTATO>.,train,2025-06-28,15857
15858,858,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,15858
15859,859,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-16"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15859
15860,860,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-01"">8 weeks ago</TIMEX3>.",train,2025-06-28,15860
15861,861,Where is your farm located?,In <LOCATION>Rubavu</LOCATION>.,test,2025-06-28,15861
15862,862,Where is your farm located?,In <LOCATION>Karongi</LOCATION>.,train,2025-06-28,15862
15863,863,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-23"">5 weeks ago</TIMEX3>.",train,2025-06-28,15863
15864,864,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-21"">1 weeks ago</TIMEX3>.",train,2025-06-28,15864
15865,865,Which potato variety do you plant?,I plant <POTATO>Austrian Crescent</POTATO>.,train,2025-06-28,15865
15866,866,Which potato variety do you plant?,I plant <POTATO>New Potatoes</POTATO>.,train,2025-06-28,15866
15867,867,Where is your farm located?,In <LOCATION>Nyamagabe</LOCATION>.,train,2025-06-28,15867
15868,868,Where is your farm located?,In <LOCATION>Nyabihu</LOCATION>.,valid,2025-06-28,15868
15869,869,Which potato variety do you plant?,I plant <POTATO>Russian Banana</POTATO>.,train,2025-06-28,15869
15870,870,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-16"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,15870
15871,871,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-11"">6 weeks ago</TIMEX3>.",train,2025-06-28,15871
15872,872,Which potato variety do you plant?,I plant <POTATO>La Ratte</POTATO>.,train,2025-06-28,15872
15873,873,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-04"">3 weeks ago</TIMEX3>.",train,2025-06-28,15873
15874,874,Where is your farm located?,In <LOCATION>Musanze</LOCATION>.,train,2025-06-28,15874
15875,875,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-06"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,15875
15876,876,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-18"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15876
15877,877,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-13"">2 weeks ago</TIMEX3>.",train,2025-06-28,15877
15878,878,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-21"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15878
15879,879,Which potato variety do you plant?,I plant <POTATO>Red Bliss</POTATO>.,train,2025-06-28,15879
15880,880,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-14"">6 weeks ago</TIMEX3>.",test,2025-06-28,15880
15881,881,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-05"">I planted them 3 months ago</TIMEX3>.",valid,2025-06-28,15881
15882,882,Where is your farm located?,In <LOCATION>Nyamagabe</LOCATION>.,train,2025-06-28,15882
15883,883,Which potato variety do you plant?,I plant <POTATO>Fingerling</POTATO>.,train,2025-06-28,15883
15884,884,Which potato variety do you plant?,I plant <POTATO>Fingerling</POTATO>.,train,2025-06-28,15884
15885,885,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-01"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,15885
15886,886,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-13"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,15886
15887,887,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-06"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15887
15888,888,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-02"">8 weeks ago</TIMEX3>.",valid,2025-06-28,15888
15889,889,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-28"">I planted them 2 months ago</TIMEX3>.",test,2025-06-28,15889
15890,890,Which potato variety do you plant?,I plant <POTATO>French Fingerling</POTATO>.,train,2025-06-28,15890
15891,891,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,15891
15892,892,Where is your farm located?,In <LOCATION>Gicumbi</LOCATION>.,train,2025-06-28,15892
15893,893,Where is your farm located?,In <LOCATION>Musanze</LOCATION>.,train,2025-06-28,15893
15894,894,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-31"">4 weeks ago</TIMEX3>.",train,2025-06-28,15894
15895,895,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-22"">5 weeks ago</TIMEX3>.",train,2025-06-28,15895
15896,896,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-05"">7 weeks ago</TIMEX3>.",train,2025-06-28,15896
15897,897,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-02"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,15897
15898,898,Which potato variety do you plant?,I plant <POTATO>Red Bliss</POTATO>.,train,2025-06-28,15898
15899,899,Which potato variety do you plant?,I plant <POTATO>German Butterball</POTATO>.,train,2025-06-28,15899
15900,900,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-19"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15900
15901,901,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-21"">1 weeks ago</TIMEX3>.",train,2025-06-28,15901
15902,902,Where is your farm located?,In <LOCATION>Rulindo</LOCATION>.,train,2025-06-28,15902
15903,903,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-26"">4 weeks ago</TIMEX3>.",train,2025-06-28,15903
15904,904,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-14"">2 weeks ago</TIMEX3>.",train,2025-06-28,15904
15905,905,Which potato variety do you plant?,I plant <POTATO>La Ratte</POTATO>.,train,2025-06-28,15905
15906,906,Which potato variety do you plant?,I plant <POTATO>German Butterball</POTATO>.,train,2025-06-28,15906
15907,907,Which potato variety do you plant?,I plant <POTATO>Fingerling</POTATO>.,train,2025-06-28,15907
15908,908,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-02"">3 weeks ago</TIMEX3>.",test,2025-06-28,15908
15909,909,Which potato variety do you plant?,I plant <POTATO>La Ratte</POTATO>.,train,2025-06-28,15909
15910,910,Where is your farm located?,In <LOCATION>Burera</LOCATION>.,train,2025-06-28,15910
15911,911,Where is your farm located?,In <LOCATION>Karongi</LOCATION>.,valid,2025-06-28,15911
15912,912,Where is your farm located?,In <LOCATION>Huye</LOCATION>.,valid,2025-06-28,15912
15913,913,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-22"">5 weeks ago</TIMEX3>.",train,2025-06-28,15913
15914,914,Which potato variety do you plant?,I plant <POTATO>French Fingerling</POTATO>.,train,2025-06-28,15914
15915,915,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-15"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15915
15916,916,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-09"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,15916
15917,917,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-15"">I planted them 2 months ago</TIMEX3>.",test,2025-06-28,15917
15918,918,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-05"">7 weeks ago</TIMEX3>.",train,2025-06-28,15918
15919,919,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-07"">7 weeks ago</TIMEX3>.",train,2025-06-28,15919
15920,920,Which potato variety do you plant?,I plant <POTATO>Russian Banana</POTATO>.,test,2025-06-28,15920
15921,921,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-06"">3 weeks ago</TIMEX3>.",train,2025-06-28,15921
15922,922,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-13"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15922
15923,923,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-14"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,15923
15924,924,Where is your farm located?,In <LOCATION>Nyamagabe</LOCATION>.,train,2025-06-28,15924
15925,925,Which potato variety do you plant?,I plant <POTATO>German Butterball</POTATO>.,train,2025-06-28,15925
15926,926,Where is your farm located?,In <LOCATION>Burera</LOCATION>.,train,2025-06-28,15926
15927,927,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,15927
15928,928,Where is your farm located?,In <LOCATION>Burera</LOCATION>.,train,2025-06-28,15928
15929,929,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-05"">7 weeks ago</TIMEX3>.",train,2025-06-28,15929
15930,930,Which potato variety do you plant?,I plant <POTATO>Red Bliss</POTATO>.,train,2025-06-28,15930
15931,931,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-18"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15931
15932,932,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-12"">2 weeks ago</TIMEX3>.",train,2025-06-28,15932
15933,933,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-04-29"">8 weeks ago</TIMEX3>.",test,2025-06-28,15933
15934,934,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-19"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15934
15935,935,Which potato variety do you plant?,I plant <POTATO>Rose Finn Apple</POTATO>.,train,2025-06-28,15935
15936,936,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-16"">6 weeks ago</TIMEX3>.",train,2025-06-28,15936
15937,937,Which potato variety do you plant?,I plant <POTATO>La Ratte</POTATO>.,train,2025-06-28,15937
15938,938,Where is your farm located?,In <LOCATION>Rulindo</LOCATION>.,test,2025-06-28,15938
15939,939,Which potato variety do you plant?,I plant <POTATO>La Ratte</POTATO>.,train,2025-06-28,15939
15940,940,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-31"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15940
15941,941,Where is your farm located?,In <LOCATION>Karongi</LOCATION>.,train,2025-06-28,15941
15942,942,Which potato variety do you plant?,I plant <POTATO>New Potatoes</POTATO>.,valid,2025-06-28,15942
15943,943,Where is your farm located?,In <LOCATION>Karongi</LOCATION>.,train,2025-06-28,15943
15944,944,Where is your farm located?,In <LOCATION>Nyamagabe</LOCATION>.,test,2025-06-28,15944
15945,945,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-13"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15945
15946,946,Where is your farm located?,In <LOCATION>Rubavu</LOCATION>.,train,2025-06-28,15946
15947,947,Which potato variety do you plant?,I plant <POTATO>New Potatoes</POTATO>.,train,2025-06-28,15947
15948,948,Where is your farm located?,In <LOCATION>Karongi</LOCATION>.,train,2025-06-28,15948
15949,949,Where is your farm located?,In <LOCATION>Nyabihu</LOCATION>.,train,2025-06-28,15949
15950,950,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,15950
15951,951,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-18"">5 weeks ago</TIMEX3>.",train,2025-06-28,15951
15952,952,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-23"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15952
15953,953,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-31"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15953
15954,954,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-14"">2 weeks ago</TIMEX3>.",train,2025-06-28,15954
15955,955,Where is your farm located?,In <LOCATION>Burera</LOCATION>.,train,2025-06-28,15955
15956,956,Where is your farm located?,In <LOCATION>Gicumbi</LOCATION>.,train,2025-06-28,15956
15957,957,Which potato variety do you plant?,I plant <POTATO>Austrian Crescent</POTATO>.,train,2025-06-28,15957
15958,958,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-20"">5 weeks ago</TIMEX3>.",train,2025-06-28,15958
15959,959,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-04"">I planted them 2 months ago</TIMEX3>.",test,2025-06-28,15959
15960,960,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-20"">I planted them 2 months ago</TIMEX3>.",test,2025-06-28,15960
15961,961,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-11"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,15961
15962,962,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-09"">2 weeks ago</TIMEX3>.",valid,2025-06-28,15962
15963,963,Where is your farm located?,In <LOCATION>Karongi</LOCATION>.,train,2025-06-28,15963
15964,964,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-24"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,15964
15965,965,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-01"">8 weeks ago</TIMEX3>.",train,2025-06-28,15965
15966,966,Where is your farm located?,In <LOCATION>Karongi</LOCATION>.,train,2025-06-28,15966
15967,967,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-16"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,15967
15968,968,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-06"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15968
15969,969,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-23"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,15969
15970,970,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-20"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,15970
15971,971,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-07"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,15971
15972,972,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-26"">I planted them 3 months ago</TIMEX3>.",test,2025-06-28,15972
15973,973,Which potato variety do you plant?,I plant <POTATO>French Fingerling</POTATO>.,train,2025-06-28,15973
